citation_key,key,doi,arxiv,openalex,title,year,authors,venue,families,origin,level_reached,threat_final,threat_L1,threat_L2,access,theorem_location,claims,verdict,cite_in_paper,bib_class,evidence_file,adjudication_note
,10.1063/1.4903989,10.1063/1.4903989,,https://openalex.org/W2065092908,Position-momentum uncertainty relations in the presence of quantum memory,2014,Fabian Furrer; Mario Berta; Marco Tomamichel; Volkher B. Scholz; Matthias Christandl,Journal of Mathematical Physics,E,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1103/physrevlett.107.210404,10.1103/physrevlett.107.210404,,https://openalex.org/W2072878982,Practical Characterization of Quantum Devices without Tomography,2011,Marcus P. da Silva; Olivier Landon-Cardinal; David Poulin,Physical Review Letters,M,snowball,L1,0,0,,,,,irrelevant,no,,,
,10.1038/s41467-018-04559-0,10.1038/s41467-018-04559-0,,https://openalex.org/W2790599046,Precise temporal regulation of alternative splicing during neural development,2018,Sebastien M. Weyn‐Vanhentenryck; Huijuan Feng; Dmytro Ustianenko; Rachel Duffié; Qinghong Yan; Martin Jacko,Nature Communications,E,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.4064/sm218-2-1,10.4064/sm218-2-1,,https://openalex.org/W2034012288,Preconditioners and Korovkin-type theorems for infinite-dimensional bounded linear operators via completely positive maps,2013,V. B. Kiran Kumar; M. N. N. Namboodiri; Stefano Serra‐Capizzano,Studia Mathematica,B,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1017/9781316809976.001,10.1017/9781316809976.001,,https://openalex.org/W1785526227,Preface to the Second Edition,2016,Mark M. Wilde,Cambridge University Press eBooks,K,snowball,L1,0,0,,,,,book preface,no,,,
,10.3386/w14825,10.3386/w14825,,https://openalex.org/W3125994124,Preferences for Redistribution,2009,Alberto Alesina; Paola Giuliano,National Bureau of Economic Research,H,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1111/j.1564-913x.2014.00014.x,10.1111/j.1564-913x.2014.00014.x,,https://openalex.org/W2264159412,Pressures towards and against formalization: Regulation and informal employment in Mozambique,2014,Pauline Dibben; Geoffrey Wood; Colin C. Williams,International Labour Review,H,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1086/308158,10.1086/308158,,https://openalex.org/W2077310516,Presupernova Evolution of Rotating Massive Stars. I. Numerical Method and Evolution of the Internal Stellar Structure,2000,Alexander Heger; N. Langer; S. E. Woosley,The Astrophysical Journal,L,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1515/nanoph-2019-0209,10.1515/nanoph-2019-0209,,https://openalex.org/W2974418385,Principles and techniques of the quantum diamond microscope,2018,Edlyn V. Levine; Matthew Turner; Pauli Kehayias; Connor Hart; Nicholas Langellier; Raisa Trubko,Nanophotonics,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1145/3776651,10.1145/3776651,,https://openalex.org/W7119497464,"Probabilistic Concurrent Reasoning in Outcome Logic: Independence, Conditioning, and Invariants",2026,Noam Zilberstein; Alexandra Silva; Joseph Tassarotti,Proceedings of the ACM on Programming Languages,H,snowball,L1,0,0,,,,,outcome logic,no,,,
,10.1145/273865.273901,10.1145/273865.273901,,https://openalex.org/W2019578639,Probabilistic checking of proofs,1998,Sanjeev Arora; Muli Safra,Journal of the ACM,B,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1016/0034-4877(77)90010-6,10.1016/0034-4877(77)90010-6,,https://openalex.org/W2075761101,Problems in the mathematical theory of quantum communication channels,1977,A. S. Holevo,Reports on Mathematical Physics,K,snowball,L1,0,0,,,,,quantum channel problems,no,,,
,10.18653/v1/2022.acl-short.45,10.18653/v1/2022.acl-short.45,,https://openalex.org/W4280612849,Problems with Cosine as a Measure of Embedding Similarity for High Frequency Words,2022,Kaitlyn Zhou; Kawin Ethayarajh; Dallas Card; Dan Jurafsky,,C,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1007/978-3-030-99461-7_4,10.1007/978-3-030-99461-7_4,,https://openalex.org/W4285158717,Program Logic for Higher-Order Probabilistic Programs in Isabelle/HOL,2022,Michikazu Hirata; Yasuhiko Minamide; Tetsuya Sato,Lecture notes in computer science,H,snowball,L1,0,0,,,,,probabilistic program logic,no,,,
,10.15439/2017f289,10.15439/2017f289,,https://openalex.org/W2758106854,Progress in the Independent Certiﬁcation of Mizar Mathematical Library in Isabelle,2017,Cezary Kaliszyk; Karol Pąk,Annals of Computer Science and Information Systems,H,snowball,L1,0,0,,,,,Mizar certification,no,,,
,10.1063/1.869686,10.1063/1.869686,,https://openalex.org/W2033068209,Proper orthogonal decomposition and low-dimensional models for driven cavity flows,1998,W. Cazemier; Roel Verstappen; A.E.P. Veldman,Physics of Fluids,C,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.14722/ndss.2025.241357,10.14722/ndss.2025.241357,,https://openalex.org/W4408749890,PropertyGPT: LLM-driven Formal Verification of Smart Contracts through Retrieval-Augmented Property Generation,2025,Ye Liu; Yue Xue; Daoyuan Wu; Yuqiang Sun; Yi Li; Miaolei Shi,,H,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.25675/3.021826,10.25675/3.021826,,https://openalex.org/W2751808960,Protein interface prediction using graph convolutional networks,2017,"Alex Fout; Asa Ben‐Hur; Anderson, Chuck; Chitsaz, Hamidreza; Zhou, Wen",Digital Collections of Colorado (Colorado State University),F;N,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1146/annurev-astro-022823-040820,10.1146/annurev-astro-022823-040820,,https://openalex.org/W4379618690,Protoplanetary Disk Chemistry,2023,"Karin I. \""Oberg; Stefano Facchini; D. E. Anderson",arXiv (Cornell University),L,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1007/11541868_7,10.1007/11541868_7,,https://openalex.org/W1567380020,Proving Equalities in a Commutative Ring Done Right in Coq,2005,Benjamin Grégoire; Assia Mahboubi,Lecture notes in computer science,H,snowball,L1,0,0,,,,,Coq ring tactic,no,,,
,10.48550/arxiv.2006.05467,10.48550/arxiv.2006.05467,,https://openalex.org/W3104688113,Pruning neural networks without any data by iteratively conserving\n synaptic flow,2020,Hidenori Tanaka; Daniel Kunin; Daniel Yamins; Surya Ganguli,arXiv (Cornell University),N,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1016/s0166-218x(01)00341-9,10.1016/s0166-218x(01)00341-9,,https://openalex.org/W2074078071,Pseudo-Boolean optimization,2002,Endre Boros; Peter L. Hammer,Discrete Applied Mathematics,B,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1016/j.tcs.2010.12.059,10.1016/j.tcs.2010.12.059,,https://openalex.org/W2108794978,Pure exploration in finitely-armed and continuous-armed bandits,2010,Sébastien Bubeck; Rémi Munos; Gilles Stoltz,Theoretical Computer Science,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1093/molbev/msu249,10.1093/molbev/msu249,,https://openalex.org/W2167807908,"Purifying Selection on Splice-Related Motifs, Not Expression Level nor RNA Folding, Explains Nearly All Constraint on Human lincRNAs",2014,Andreas Schüler; Avazeh T. Ghanbarian; Laurence D. Hurst,Molecular Biology and Evolution,E,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1088/0953-8984/21/39/395502,10.1088/0953-8984/21/39/395502,,https://openalex.org/W2120145199,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009,Paolo Giannozzi; Stefano Baroni; Nicola Bonini; Matteo Calandra; Roberto Car; Carlo Cavazzoni,Journal of Physics Condensed Matter,A;F;L,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1142/s0219749903000383,10.1142/s0219749903000383,,https://openalex.org/W2020750044,QUANTUM WALKS AND THEIR ALGORITHMIC APPLICATIONS,2003,Andris Ambainis,International Journal of Quantum Information,K,snowball,L1,0,0,,,,,quantum walks review,no,,,
,10.1184/r1/6721193,10.1184/r1/6721193,,https://openalex.org/W2138707442,Quadric-Based Polygonal Surface Simplification,1999,Michael Garland,KiltHub Repository,E,harvest,L1,0,0,,,,,irrelevant,no,,,
,quantifyingtheinformativenessofsimilaritymeasurements,,,https://openalex.org/W2741401375,Quantifying the Informativeness of Similarity Measurements,2017,Austin J. Brockmeier; Tingting Mu; Sophia Ananiadou; John Y. Goulermas,Research Explorer (The University of Manchester),E,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1016/j.jeconom.2019.04.009,10.1016/j.jeconom.2019.04.009,,https://openalex.org/W2906202305,Quantiles via moments,2019,José A. F. Machado; João Santos Silva,Journal of Econometrics,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1021/acs.chemrev.9b00829,10.1021/acs.chemrev.9b00829,,https://openalex.org/W2999629616,Quantum Algorithms for Quantum Chemistry and Quantum Materials Science,2020,Bela Bauer; Sergey Bravyi; Mario Motta; Garnet Kin-Lic Chan,Chemical Reviews,A,snowball,L1,0,0,,,,,quantum chemistry algorithms,no,,,
,10.1021/acs.chemrev.5b00700,10.1021/acs.chemrev.5b00700,,https://openalex.org/W2294641594,Quantum Chemical Studies of Light Harvesting,2016,Carles Curutchet; Benedetta Mennucci,Chemical Reviews,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.48550/arxiv.quant-ph/0001106,10.48550/arxiv.quant-ph/0001106,,https://openalex.org/W1508413598,Quantum Computation by Adiabatic Evolution,2000,Edward Farhi; Jeffrey Goldstone; Sam Gutmann; Michael Sipser,arXiv (Cornell University),K,snowball,L1,0,0,,,,,adiabatic quantum computation,no,,,
,10.1103/physrevlett.98.110503,10.1103/physrevlett.98.110503,,https://openalex.org/W2994531541,Quantum Computational Complexity of the N -Representability Problem: QMA Complete,2007,Yi-Kai Liu; Matthias Christandl; Frank Verstraete,Physical Review Letters,M,snowball,L1,0,0,,,,,N-representability QMA,no,,,
,10.1103/physrevlett.79.4709,10.1103/physrevlett.79.4709,,https://openalex.org/W1993118579,Quantum Computers Can Search Arbitrarily Large Databases by a Single Query,1997,Lov K. Grover,Physical Review Letters,K,snowball,L1,0,0,,,,,single-query search,no,,,
,10.48550/arxiv.2402.06455,10.48550/arxiv.2402.06455,,https://openalex.org/W4391766789,Quantum Computing and Tensor Networks for Laminate Design: A Novel Approach to Stacking Sequence Retrieval,2024,Arne Wulff; Boyang Chen; Matthew P. Steinberg; Yinglu Tang; Matthias Möller; Sebastian Feld,arXiv (Cornell University),M,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.22331/q-2018-08-06-79,10.22331/q-2018-08-06-79,,https://openalex.org/W2781738013,Quantum Computing in the NISQ era and beyond,2018,John Preskill,Quantum,K,snowball,L1,0,0,,,,,NISQ perspective,no,,,
,10.1103/prxquantum.2.030322,10.1103/prxquantum.2.030322,,https://openalex.org/W3136025248,Quantum Computing with Circular Rydberg Atoms,2021,Sam R. Cohen; Jeff D. Thompson,PRX Quantum,J,harvest,L1,0,0,,,,,unrelated field,no,,,
,quantummachinelearningwhatquantumcomputingmeanstodatamining,,,https://openalex.org/W118877790,Quantum Machine Learning: What Quantum Computing Means to Data Mining,2014,Péter Wittek,,K,snowball,L1,0,0,,,,,quantum ML book,no,,,
,10.48550/arxiv.1806.04553,10.48550/arxiv.1806.04553,,https://openalex.org/W2807976428,Quantum Probability Estimation for Randomness with Quantum Side Information,2018,Emanuel Knill; Yanbao Zhang; Honghao Fu,arXiv (Cornell University),B,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.48550/arxiv.0912.5537,10.48550/arxiv.0912.5537,,https://openalex.org/W1642488513,Quantum Reverse Shannon Theorem,2009,Charles H. Bennett; Igor Devetak; Aram W. Harrow; Peter W. Shor; Andreas Winter,arXiv (Cornell University),K,snowball,L1,0,0,,,,,unrelated field,no,,,
,10.1109/comst.2018.2882385,10.1109/comst.2018.2882385,,https://openalex.org/W2947173962,Quantum Search Algorithms for Wireless Communications,2018,Panagiotis Botsinis; Dimitrios Alanis; Zunaira Babar; Hung Viet Nguyen; Daryus Chandra; Soon Xin Ng,IEEE Communications Surveys & Tutorials,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1023/b:joss.0000037230.37166.42,10.1023/b:joss.0000037230.37166.42,,https://openalex.org/W2032269342,"Quantum Spin Chain, Toeplitz Determinants and the Fisher—Hartwig Conjecture",2004,Bai-Qi Jin; V. E. Korepin,Journal of Statistical Physics,M,snowball,L1,0,0,,,,,Toeplitz determinants spin chain,no,,,
,10.1007/s00220-006-0118-x,10.1007/s00220-006-0118-x,,https://openalex.org/W2005952170,Quantum State Merging and Negative Information,2006,Michał Horodecki; Jonathan Oppenheim; Andreas Winter,Communications in Mathematical Physics,K,snowball,L1,0,0,,,,,state merging,no,,,
,10.1137/s0097539705447311,10.1137/s0097539705447311,,https://openalex.org/W2058286540,Quantum Walk Algorithm for Element Distinctness,2007,Andris Ambainis,SIAM Journal on Computing,K,snowball,L1,0,0,,,,,element distinctness walk,no,,,
,10.1088/1475-7516/2007/03/012,10.1088/1475-7516/2007/03/012,,https://openalex.org/W2094165272,Quantum Zeno effect and the impact of flavour in leptogenesis,2007,Steve Blanchet; Pasquale Di Bari; Georg G. Raffelt,Journal of Cosmology and Astroparticle Physics,J,harvest,L1,0,0,,,,,irrelevant,no,,,
,10.1103/revmodphys.82.1,10.1103/revmodphys.82.1,,https://openalex.org/W1972883454,Quantum algorithms for algebraic problems,2010,Andrew M. Childs; Wim van Dam,Reviews of Modern Physics,K,snowball,L1,0,0,,,,,algebraic quantum algorithms,no,,,
,10.1103/physreva.68.042319,10.1103/physreva.68.042319,,https://openalex.org/W2963360541,Quantum computation with optical coherent states,2003,Timothy C. Ralph; Alexei Gilchrist; G. J. Milburn; William J. Munro; Scott Glancy,Physical Review A,J,snowball,L1,0,0,,,,,optical coherent state QC,no,,,
,10.1038/s41586-022-04725-x,10.1038/s41586-022-04725-x,,https://openalex.org/W4281891658,Quantum computational advantage with a programmable photonic processor,2022,Lars S. Madsen; Fabian Laudenbach; Mohsen Falamarzi. Askarani; Fabien Rortais; Trevor Vincent; Jacob F. F. Bulmer,Nature,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1098/rspa.1989.0099,10.1098/rspa.1989.0099,,https://openalex.org/W2101088258,Quantum computational networks,1989,David Deutsch,Proceedings of the Royal Society of London A Mathematical and Physical Sciences,K,snowball,L1,0,0,,,,,quantum networks,no,,,
,10.1088/0034-4885/61/2/002,10.1088/0034-4885/61/2/002,,https://openalex.org/W3037315640,Quantum computing,1998,Andrew Steane,Reports on Progress in Physics,K,harvest+snowball,L1,0,0,,,,,unrelated field,no,,,
,10.1007/jhep01(2015)073,10.1007/jhep01(2015)073,,https://openalex.org/W2037688119,Quantum extremal surfaces: holographic entanglement entropy beyond the classical regime,2015,Netta Engelhardt; Aron C. Wall,Journal of High Energy Physics,G,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.4310/atmp.2000.v4.n1.a1,10.4310/atmp.2000.v4.n1.a1,,https://openalex.org/W2150054850,Quantum geometry of isolated horizons and black hole entropy,2000,Abhay Ashtekar; John C. Baez; Kirill Krasnov,Advances in Theoretical and Mathematical Physics,E,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1038/s41578-021-00306-y,10.1038/s41578-021-00306-y,,https://openalex.org/W3157873136,Quantum guidelines for solid-state spin defects,2021,Gary Wolfowicz; F. Joseph Heremans; Christopher P. Anderson; Shun Kanai; Hosung Seo; Ádám Gali,Nature Reviews Materials,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1145/502090.502097,10.1145/502090.502097,,https://openalex.org/W2122780600,Quantum lower bounds by polynomials,2001,Robert Beals; Harry Buhrman; Richard Cleve; Michele Mosca; Ronald de Wolf,Journal of the ACM,K,snowball,L1,0,0,,,,,unrelated field,no,,,
,10.1039/d2cs00203e,10.1039/d2cs00203e,,https://openalex.org/W4285802213,Quantum machine learning for chemistry and physics,2022,Manas Sajjan; Junxu Li; Raja Selvarajan; Shree Hari Sureshbabu; Sumit Suresh Kale; Rishabh Gupta,Chemical Society Reviews,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1098/rspa.2017.0551,10.1098/rspa.2017.0551,,https://openalex.org/W2736592352,Quantum machine learning: a classical perspective,2018,Carlo Ciliberto; Mark Herbster; Alessandro Davide Ialongo; Massimiliano Pontil; Andrea Rocchetto; Simone Severini,Proceedings of the Royal Society A Mathematical Physical and Engineering Sciences,K,snowball,L1,0,0,,,,,quantum machine learning,no,,,
,10.21468/scipostphys.12.5.157,10.21468/scipostphys.12.5.157,,https://openalex.org/W3202447927,Quantum minimal surfaces from quantum error correction,2022,Christopher Nelson Akers; Geoff Penington,SciPost Physics,E,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1103/physrevresearch.3.023153,10.1103/physrevresearch.3.023153,,https://openalex.org/W3012697779,Quantum noise protects quantum classifiers against adversaries,2021,Yuxuan Du; Min-Hsiu Hsieh; Tongliang Liu; Dacheng Tao; Nana Liu,Physical Review Research,K,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1103/physrevlett.65.976,10.1103/physrevlett.65.976,,https://openalex.org/W2046543975,Quantum nondemolition measurement of small photon numbers by Rydberg-atom phase-sensitive detection,1990,M. Brune; S. Haroche; Victor Lefèvre; J. M. Raimond; N. Zagury,Physical Review Letters,J,snowball,L1,0,0,,,,,QND photon counting,no,,,
,10.1103/physreva.59.1070,10.1103/physreva.59.1070,,https://openalex.org/W1974293884,Quantum nonlocality without entanglement,1999,Charles H. Bennett; David P. DiVincenzo; Christopher A. Fuchs; Tal Mor; Eric M. Rains; Peter W. Shor,Physical Review A,K,snowball,L1,0,0,,,,,irrelevant,no,,,
,10.1098/rstb.2004.1598,10.1098/rstb.2004.1598,,https://openalex.org/W2150075151,Quantum physics in neuroscience and psychology: a neurophysical model of mind–brain interaction,2005,Jeffrey M. Schwartz; Henry P. Stapp; Mario Beauregard,Philosophical Transactions of the Royal Society B Biological Sciences,J,snowball,L1,0,0,,,,,quantum mind model,no,,,
,10.1007/s11122-005-0002-x,10.1007/s11122-005-0002-x,,https://openalex.org/W2040211109,Quantum privacy and quantum wiretap channels,2004,Ning Cai; Andreas Winter; Raymond W. Yeung,Problems of Information Transmission,K,snowball,L1,0,0,,,,,wiretap channels,no,,,
,10.1103/physreva.67.052307,10.1103/physreva.67.052307,,https://openalex.org/W2025956887,Quantum random-walk search algorithm,2003,Neil Shenvi; Julia Kempe; K. Birgitta Whaley,Physical Review A,K,snowball,L1,0,0,,,,,quantum walk search,no,,,
,10.1103/revmodphys.95.045006,10.1103/revmodphys.95.045006,,https://openalex.org/W4389990376,Quantum repeaters: From quantum networks to the quantum internet,2023,Koji Azuma; Sophia E. Economou; David Elkouss; Paul Hilaire; Liang Jiang; Hoi‐Kwong Lo,Reviews of Modern Physics,J,harvest,L1,0,0,,,,,unrelated field,no,,,
,10.1103/revmodphys.91.025001,10.1103/revmodphys.91.025001,,https://openalex.org/W2808319042,Quantum resource theories,2019,Eric Chitambar; Gilad Gour,Reviews of Modern Physics,E,snowball,L1,0,0,,,,,resource theories,no,,,
