citation_key,key,doi,arxiv,openalex,title,year,authors,venue,families,origin,level_reached,threat_final,threat_L1,threat_L2,access,theorem_location,claims,verdict,cite_in_paper,bib_class,evidence_file,adjudication_note
,10.1115/1.2888303,10.1115/1.2888303,,https://openalex.org/W1984943006,Polynomial Chaos in Stochastic Finite Elements,1990,Roger Ghanem; Pol D. Spanos,Journal of Applied Mechanics,O1,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/revmodphys.82.2557,10.1103/revmodphys.82.2557,,https://openalex.org/W1972837397,"Positron-molecule interactions: Resonant attachment, annihilation, and bound states",2010,G. F. Gribakin; Jason A. Young; C. M. Surko,Reviews of Modern Physics,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.3389/fnbot.2017.00041,10.3389/fnbot.2017.00041,,https://openalex.org/W2753884863,Postural Hand Synergies during Environmental Constraint Exploitation,2017,Cosimo Della Santina; Matteo Bianchi; Giuseppe Averta; Simone Ciotti; Visar Arapi; Simone Fani,Frontiers in Neurorobotics,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/jstsp.2010.2052784,10.1109/jstsp.2010.2052784,,https://openalex.org/W2148230084,Power and Channel Allocation for Cooperative Relay in Cognitive Radio Networks,2010,Guodong Zhao; Chenyang Yang; Geoffrey Ye Li; Dongdong Li; Anthony C. K. Soong,IEEE Journal of Selected Topics in Signal Processing,O5,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/prxquantum.2.040202,10.1103/prxquantum.2.040202,,https://openalex.org/W3212431276,Practical Guide for Building Superconducting Quantum Devices,2021,Yvonne Y. Gao; M. A. Rol; Steven Touzard; Chen Wang,PRX Quantum,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41586-022-04940-6,10.1038/s41586-022-04940-6,,https://openalex.org/W4288051764,Practical quantum advantage in quantum simulation,2022,Andrew J. Daley; Immanuel Bloch; Christian Kokail; Stuart Flannigan; Natalie Pearson; Matthias Troyer,Nature,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1007/s10462-023-10449-9,10.1007/s10462-023-10449-9,,https://openalex.org/W4323038324,"Predicting dynamic spectrum allocation: a review covering simulation, modelling, and prediction",2023,Andrew C. Cullen; Benjamin I. P. Rubinstein; Sithamparanathan Kandeepan; B. Flower; Philip H. W. Leong,Artificial Intelligence Review,O2,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.3390/math14122166,10.3390/math14122166,,https://openalex.org/W7164999592,Prediction-Powered Inference in Hybrid Measurement Regimes: A Statistical Survey,2026,Qiang Zhang; Chaobang Gao,Mathematics,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1016/j.apnum.2020.06.005,10.1016/j.apnum.2020.06.005,,https://openalex.org/W3036065625,Primal-dual fixed point algorithm based on adapted metric method for solving convex minimization problem with application,2020,Wenli Huang; Yuchao Tang,Applied Numerical Mathematics,O4,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/tii.2017.2671923,10.1109/tii.2017.2671923,,https://openalex.org/W2591184940,Priority-Based Energy Scheduling in a Smart Distributed Network With Multiple Microgrids,2017,Ashok M. Jadhav; Nita R. Patne,IEEE Transactions on Industrial Informatics,O5,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.12942/lrr-2008-9,10.12942/lrr-2008-9,,https://openalex.org/W2143529851,Probes and Tests of Strong-Field Gravity with Observations in the Electromagnetic Spectrum,2008,Dimitrios Psaltis,Living Reviews in Relativity,O5,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1126/science.abi8794,10.1126/science.abi8794,,https://openalex.org/W3216297445,Probing topological spin liquids on a programmable quantum simulator,2021,Giulia Semeghini; Harry Levine; Alexander Keesling; Sepehr Ebadi; Tout T. Wang; Dolev Bluvstein,Science,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.22331/q-2018-01-31-49,10.22331/q-2018-01-31-49,,https://openalex.org/W2566002283,ProjectQ: an open source software framework for quantum computing,2018,Damian S. Steiger; Thomas Häner; Matthias Troyer,Quantum,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1016/j.nonrwa.2023.104021,10.1016/j.nonrwa.2023.104021,,https://openalex.org/W4388310293,Projected solutions of generalized quasivariational problems in Banach spaces,2023,Marco Castellani; Massimiliano Giuli; Monica Milasi; Domenico Scopelliti,Nonlinear Analysis Real World Applications,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.23919/ecc.2018.8550342,10.23919/ecc.2018.8550342,,https://openalex.org/W2795088933,Projected-gradient algorithms for Generalized Equilibrium seeking in Aggregative Games arepreconditioned Forward-Backward methods,2018,Giuseppe Belgioioso; Sergio Grammatico,,O4,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1021/acs.chemrev.0c00767,10.1021/acs.chemrev.0c00767,,https://openalex.org/W3116578724,Promises and Challenges of Next-Generation “Beyond Li-ion” Batteries for Electric Vehicles and Grid Decarbonization,2020,Yaosen Tian; Guobo Zeng; Ann Rutt; Tan Shi; Haegyeom Kim; Jingyang Wang,Chemical Reviews,O5,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1063/1.869686,10.1063/1.869686,,https://openalex.org/W2033068209,Proper orthogonal decomposition and low-dimensional models for driven cavity flows,1998,W. Cazemier; Roel Verstappen; A.E.P. Veldman,Physics of Fluids,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.1103/km66-ltpl,10.1103/km66-ltpl,,https://openalex.org/W4399695860,Prospects for NMR spectral prediction on fault-tolerant quantum computers,2026,Justin E. Elenewski; Christina M. Camara; Amir Kalev,Physical Review Research,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.13118/themelis-andreas_phd2018,10.13118/themelis-andreas_phd2018,,https://openalex.org/W2993649961,Proximal Algorithms for Structured Nonconvex Optimization,2018,Andreas Themelis,Kyushu University Institutional Repository (QIR) (Kyushu University),O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/tcns.2017.2754358,10.1109/tcns.2017.2754358,,https://openalex.org/W2759175286,Proximal Dynamics in Multiagent Network Games,2017,Sergio Grammatico,IEEE Transactions on Control of Network Systems,O4,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41598-019-43176-9,10.1038/s41598-019-43176-9,,https://openalex.org/W2951211905,QAOA for Max-Cut requires hundreds of qubits for quantum speed-up,2019,Gian Giacomo Guerreschi; A. Y. Matsuura,Scientific Reports,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1088/0953-8984/21/39/395502,10.1088/0953-8984/21/39/395502,,https://openalex.org/W2120145199,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009,Paolo Giannozzi; Stefano Baroni; Nicola Bonini; Matteo Calandra; Roberto Car; Carlo Cavazzoni,Journal of Physics Condensed Matter,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.1021/acs.chemrev.9b00829,10.1021/acs.chemrev.9b00829,,https://openalex.org/W2999629616,Quantum Algorithms for Quantum Chemistry and Quantum Materials Science,2020,Bela Bauer; Sergey Bravyi; Mario Motta; Garnet Kin-Lic Chan,Chemical Reviews,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.22331/q-2020-08-10-306,10.22331/q-2020-08-10-306,,https://openalex.org/W3008670164,Quantum Algorithms for Simulating the Lattice Schwinger Model,2020,Alexander F. Shaw; Pavel Lougovski; Jesse R. Stryker; Nathan Wiebe,Quantum,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/physrevx.10.021067,10.1103/physrevx.10.021067,,https://openalex.org/W2903058119,"Quantum Approximate Optimization Algorithm: Performance, Mechanism, and Implementation on Near-Term Devices",2020,Leo Zhou; Sheng-Tao Wang; Soonwon Choi; Hannes Pichler; Mikhail D. Lukin,Physical Review X,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/physrevx.8.031022,10.1103/physrevx.8.031022,,https://openalex.org/W2794503138,Quantum Chemistry Calculations on a Trapped-Ion Quantum Simulator,2018,Cornelius Hempel; Christine Maier; Jonathan Romero; Jarrod McClean; Thomas Monz; Heng Shen,Physical Review X,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/tqe.2020.3030314,10.1109/tqe.2020.3030314,,https://openalex.org/W3037022125,Quantum Computing for Finance: State-of-the-Art and Future Prospects,2020,Daniel J. Egger; Claudio Gambella; Jakub Marecek; Scott McFaddin; Martin Mevissen; Rudy Raymond,IEEE Transactions on Quantum Engineering,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/prxquantum.5.037001,10.1103/prxquantum.5.037001,,https://openalex.org/W4401331420,Quantum Computing for High-Energy Physics: State of the Art and Challenges,2024,Alberto Di Meglio; Karl Jansen; Ivano Tavernelli; Constantia Alexandrou; Srinivasan Arunachalam; C. Bauer,PRX Quantum,O1,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.22331/q-2018-08-06-79,10.22331/q-2018-08-06-79,,https://openalex.org/W2781738013,Quantum Computing in the NISQ era and beyond,2018,John Preskill,Quantum,O3,snowball,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.3390/e27040427,10.3390/e27040427,,https://openalex.org/W4409446276,Quantum Error Mitigation in Optimized Circuits for Particle-Density Correlations in Real-Time Dynamics of the Schwinger Model,2025,Domenico Pomarico; Mahul Pandey; Riccardo Cioli; Federico Dell’Anna; Saverio Pascazio; Francesco V. Pepe,Entropy,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/access.2019.2909490,10.1109/access.2019.2909490,,https://openalex.org/W2929612105,Quantum Machine Learning for 6G Communication Networks: State-of-the-Art and Vision for the Future,2019,Syed Junaid Nawaz; Shree Krishna Sharma; Shurjeel Wyne; Mohammad Patwary; Md Asaduzzaman,IEEE Access,O2;O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1140/epjqt/s40507-022-00138-x,10.1140/epjqt/s40507-022-00138-x,,https://openalex.org/W4286001073,"Quantum Optimal Control in Quantum Technologies. Strategic Report on Current Status, Visions and Goals for Research in Europe",2022,Christiane P. Koch; Boscain U.; Calarco T.; Dirr G.; Filipp S.; Glaser S. J.,Archivio istituzionale della ricerca (Alma Mater Studiorum Università di Bologna),O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/prxquantum.4.027001,10.1103/prxquantum.4.027001,,https://openalex.org/W4367841521,Quantum Simulation for High-Energy Physics,2023,C. Bauer; Zohreh Davoudi; A. Baha Balantekin; Tanmoy Bhattacharya; Marcela Carena; Wibe A. de Jong,PRX Quantum,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/prxquantum.3.020101,10.1103/prxquantum.3.020101,,https://openalex.org/W3212590177,Quantum Technologies Need a Quantum Energy Initiative,2022,Alexia Auffèves,PRX Quantum,O3,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/ojcoms.2025.3591842,10.1109/ojcoms.2025.3591842,,https://openalex.org/W4412837002,"Quantum Technologies for Beyond 5G and 6G Networks: Applications, Opportunities, and Challenges",2025,Engin Zeydan; Chamitha de Alwis; Rabia Khan; Yekta Türk; Abdullah Aydeger; Thippa Reddy Gadekallu,IEEE Open Journal of the Communications Society,O3,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41567-020-01105-y,10.1038/s41567-020-01105-y,,https://openalex.org/W3015667706,Quantum approximate optimization of non-planar graph problems on a planar superconducting processor,2021,Matthew P. Harrigan; Kevin J. Sung; Matthew Neeley; Kevin J. Satzinger; Frank Arute; Kunal Arya,Nature Physics,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1126/science.abe8770,10.1126/science.abe8770,,https://openalex.org/W3107463944,Quantum computational advantage using photons,2020,Han-Sen Zhong; Hui Wang; Yu-Hao Deng; Ming-Cheng Chen; Li-Chao Peng; Yi-Han Luo,Science,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41586-022-04725-x,10.1038/s41586-022-04725-x,,https://openalex.org/W4281891658,Quantum computational advantage with a programmable photonic processor,2022,Lars S. Madsen; Fabian Laudenbach; Mohsen Falamarzi. Askarani; Fabien Rortais; Trevor Vincent; Jacob F. F. Bulmer,Nature,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.1016/j.compchemeng.2019.106630,10.1016/j.compchemeng.2019.106630,,https://openalex.org/W2982469373,Quantum computing based hybrid solution strategies for large-scale discrete-continuous optimization problems,2019,Akshay Ajagekar; Travis S. Humble; Fengqi You,Computers & Chemical Engineering,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s42254-023-00603-1,10.1038/s42254-023-00603-1,,https://openalex.org/W4383879098,Quantum computing for finance,2023,Dylan Herman; Cody Googin; Xiaoyuan Liu; Yue Sun; Alexey Galda; Ilya Safro,Nature Reviews Physics,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1103/physrevresearch.6.043288,10.1103/physrevresearch.6.043288,,https://openalex.org/W4405498593,Quantum computing topological invariants of two-dimensional quantum matter,2024,Marcel Niedermeier; Marc Nairn; Christian Flindt; José L. Lado,Physical Review Research,O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1140/epja/s10050-023-01141-1,10.1140/epja/s10050-023-01141-1,,https://openalex.org/W4360818597,Quantum computing with and for many-body physics,2023,Thomas Ayral; Pauline Besserve; Denis Lacroix; Edgar Andres Ruiz Guzman,The European Physical Journal A,O3,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1002/qua.25502,10.1002/qua.25502,,https://openalex.org/W2760700386,Quantum dynamical studies of ultrafast charge separation in nanostructured organic polymer materials: Effects of vibronic interactions and molecular packing,2017,Matthias Polkehn; Pierre Eisenbrandt; Hiroyuki Tamura; Irène Burghardt,International Journal of Quantum Chemistry,O1,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41586-024-08449-y,10.1038/s41586-024-08449-y,,https://openalex.org/W4405183524,Quantum error correction below the surface code threshold,2024,Google Quantum AI and Collaborators; Rajeev Acharya; Dmitry A. Abanin; Laleh Aghababaie-Beni; I. L. Aleǐner; Trond I. Andersen,Nature,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1039/d2cs00203e,10.1039/d2cs00203e,,https://openalex.org/W4285802213,Quantum machine learning for chemistry and physics,2022,Manas Sajjan; Junxu Li; Raja Selvarajan; Shree Hari Sureshbabu; Sumit Suresh Kale; Rishabh Gupta,Chemical Society Reviews,O1;O2;O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4 [seen_in_round1],no,,,
,10.1038/s41534-017-0018-2,10.1038/s41534-017-0018-2,,https://openalex.org/W2604445392,"Quantum sampling problems, BosonSampling and quantum supremacy",2017,Austin P. Lund; Michael J. Bremner; Timothy C. Ralph,npj Quantum Information,O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1088/0034-4885/80/1/016502,10.1088/0034-4885/80/1/016502,,https://openalex.org/W2256298911,Quantum spin liquids: a review,2016,Lucile Savary; Leon Balents,Reports on Progress in Physics,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1038/s41586-019-1666-5,10.1038/s41586-019-1666-5,,https://openalex.org/W2982169647,Quantum supremacy using a programmable superconducting processor,2019,Frank Arute; Kunal Arya; Ryan Babbush; Dave Bacon; Joseph C. Bardin; Rami Barends,Nature,O3;O6,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,quantumenhancedmeasurementswithatomsincavitiessuperradianceandspinsqueezing,,,https://openalex.org/W2559623724,Quantum-Enhanced Measurements with Atoms in Cavities: Superradiance and Spin Squeezing,2016,Kevin C. Cox,CU Scholar (University of Colorado Boulder),O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/ojcoms.2022.3195219,10.1109/ojcoms.2022.3195219,,https://openalex.org/W4289717617,"Quantum-Inspired Real-Time Optimization for 6G Networks: Opportunities, Challenges, and the Road Ahead",2022,Trung Q. Duong; Long D. Nguyen; Bhaskara Narottama; James Adu Ansere; Dang Van Huynh; Hyundong Shin,IEEE Open Journal of the Communications Society,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,quantumclassicalcrossoverinfaulttolerantquantumdynamicssimulation,,,https://openalex.org/W7169923399,Quantum-classical crossover in fault-tolerant quantum dynamics simulation,2026,J F Sun; Bozhen Zhou; Jue Xu; Yuan Yao; Zhenyu Du; Zixu Zhang,arXiv (Cornell University),O3,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.22331/q-2021-04-15-431,10.22331/q-2021-04-15-431,,https://openalex.org/W2972341748,Quantum-inspired algorithms for multivariate analysis: from interpolation to partial differential equations,2021,Juan José García‐Ripoll,Quantum,O1,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1088/0034-4885/40/9/001,10.1088/0034-4885/40/9/001,,https://openalex.org/W1990809481,Quantum-mechanical perturbation theory,1977,J Killingbeck,Reports on Progress in Physics,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1016/s1570-579x(01)80010-0,10.1016/s1570-579x(01)80010-0,,https://openalex.org/W1585386565,Quasi-Fejérian Analysis of Some Optimization Algorithms,2001,Patrick L. Combettes,Studies in computational mathematics,O4,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.12942/lrr-2009-4,10.12942/lrr-2009-4,,https://openalex.org/W2123823073,Quasi-Local Energy-Momentum and Angular Momentum in General Relativity,2009,László B. Szabados,Living Reviews in Relativity,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/infocom53939.2023.10228915,10.1109/infocom53939.2023.10228915,,https://openalex.org/W4386260493,Qubit Allocation for Distributed Quantum Computing,2023,Yingling Mao; Yu Liu; Yuanyuan Yang,,O3,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1145/3360546,10.1145/3360546,,https://openalex.org/W2979465497,Qubit allocation as a combination of subgraph isomorphism and token swapping,2019,Marcos Yukio Siraichi; Vinícius Fernandes dos Santos; Caroline Collange; Fernando Magno Quintão Pereira,Proceedings of the ACM on Programming Languages,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1007/s00778-017-0480-7,10.1007/s00778-017-0480-7,,https://openalex.org/W2755385361,"Query optimization through the looking glass, and what we found running the Join Order Benchmark",2017,Viktor Leis; Bernhard Radke; Andrey Gubichev; Atanas Mirchev; Peter Boncz; Alfons Kemper,The VLDB Journal,O6,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1109/jsac.2011.110613,10.1109/jsac.2011.110613,,https://openalex.org/W2100044493,REFIM: A Practical Interference Management in Heterogeneous Wireless Access Networks,2011,Kyuho Son; Soo-Hwan Lee; Yung Yi; Song Chong,IEEE Journal on Selected Areas in Communications,O5,snowball,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
,10.1088/1475-7516/2006/05/018,10.1088/1475-7516/2006/05/018,,https://openalex.org/W2035245862,Random matrices and the spectrum of N-flation,2006,Richard Easther; Liam McAllister,Journal of Cosmology and Astroparticle Physics,O4,harvest,L1,0,0,,,,,[title] unrelated to H1-H4,no,,,
